cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
635	17	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009163|MONDO:0009574|MONDO:0009625|MONDO:0010011|MONDO:0011830|MONDO:0012703|MONDO:0013033|MONDO:0013254|MONDO:0013541|MONDO:0013773|MONDO:0014115|MONDO:0014337|MONDO:0014392|MONDO:0014766|MONDO:0017410|MONDO:0019426|MONDO:0033363
792	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009164|MONDO:0014719
477	4	MONDO:0100038	complex neurodevelopmental disorder	2.2251305471	1826	MONDO:0009165|MONDO:0012471|MONDO:0012472|MONDO:0013456
634	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009166|MONDO:0010707|MONDO:0012438|MONDO:0012890|MONDO:0013805|MONDO:0014534|MONDO:0014660
590	4	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0009168|MONDO:0011004|MONDO:0014132|MONDO:0017381
2197	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009169|MONDO:0019893
1177	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009172|MONDO:0012803|MONDO:0014808|MONDO:0019084
1260	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009173|MONDO:0009615|MONDO:0009732|MONDO:0011731|MONDO:0015171
1319	4	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0009175|MONDO:0018824|MONDO:0019526|MONDO:0019547
1616	3	MONDO:0016997	hereditary epidermolysis bullosa associated with ocular features	10.5563418228	7	MONDO:0009179|MONDO:0009182|MONDO:0019522
1614	2	MONDO:0017610	epidermolysis bullosa simplex	10.3745577375	17	MONDO:0009181|MONDO:0016514
1273	2	MONDO:0019276	inherited epidermolysis bullosa	8.8115656366	43	MONDO:0009183|MONDO:0012807
119	1	MONDO:0009184	epidermolysis bullosa with diaphragmatic hernia	16.4225904339	0	MONDO:0009184
1962	2	MONDO:0020013	rare odontologic disease	6.3515750721	196	MONDO:0009185|MONDO:0014131
1391	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0009188|MONDO:0009569
2468	2	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0009191|MONDO:0009582
2453	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009192|MONDO:0010068|MONDO:0044312
1527	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009194|MONDO:0009663
1719	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009195|MONDO:0019014
1498	2	MONDO:0019043	rare genetic skin disease	3.0750844043	1107	MONDO:0009198|MONDO:0009735
100	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009199|MONDO:0009867|MONDO:0010979
1602	1	MONDO:0009200	eyebrow duplication-syndactyly syndrome	14.100662339	0	MONDO:0009200
672	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009201|MONDO:0011823|MONDO:0013035
2188	5	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0009202|MONDO:0009627|MONDO:0010466|MONDO:0012176|MONDO:0015944
2383	2	MONDO:0043005	genetic multiple congenital anomalies/dysmorphic syndrome	3.2183249778	711	MONDO:0009204|MONDO:0011008
2012	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009208|MONDO:0013856|MONDO:0015724
1396	5	MONDO:0019391	Fanconi anemia	8.3097165767	20	MONDO:0009213|MONDO:0009214|MONDO:0009215|MONDO:0010953|MONDO:0013499
1001	3	MONDO:0020030	rare genetic renal disease	3.690599716	658	MONDO:0009216|MONDO:0014275|MONDO:0014458
1406	1	MONDO:0009218	Farber lipogranulomatosis	12.5318195036	0	MONDO:0009218
2313	2	MONDO:0019043	rare genetic skin disease	3.0750844043	1107	MONDO:0009219|MONDO:0017267
452	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009220|MONDO:0009949|MONDO:0013969|MONDO:0015515
2280	5	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0009221|MONDO:0010750|MONDO:0015439|MONDO:0018034|MONDO:0018050
714	2	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0009224|MONDO:0017047
1070	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009225|MONDO:0009842|MONDO:0011163
2541	4	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0009226|MONDO:0011261|MONDO:0011788|MONDO:0016068
1611	2	MONDO:0009229	hyaline fibromatosis syndrome	11.9414637442	2	MONDO:0009229|MONDO:0016331
2574	3	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0009233|MONDO:0010891|MONDO:0011054
1455	3	MONDO:0001700	megaloblastic anemia (disease)	8.7835512604	27	MONDO:0009238|MONDO:0010149|MONDO:0010183
1453	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009240|MONDO:0014891
2476	3	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0009241|MONDO:0010007|MONDO:0013885
2351	2	MONDO:0009242	brittle cornea syndrome	12.0075529346	2	MONDO:0009242|MONDO:0024543
935	1	MONDO:0009243	Fraser-like syndrome	16.4225904339	0	MONDO:0009243
219	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009245|MONDO:0009246|MONDO:0010553|MONDO:0011175
451	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009248|MONDO:0009414|MONDO:0009416
1239	2	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0009249|MONDO:0011614
2599	3	MONDO:0019706	lysosomal storage disease with skeletal involvement	7.3974508716	43	MONDO:0009254|MONDO:0009260|MONDO:0018149
1244	2	MONDO:0018116	galactosemia	10.7314285293	5	MONDO:0009255|MONDO:0009257
1194	2	MONDO:0018116	galactosemia	10.7314285293	5	MONDO:0009258|MONDO:0018116
669	2	MONDO:0015958	rare genetic bone disease	2.9887876834	1165	MONDO:0009262|MONDO:0009716
2062	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009263|MONDO:0010474|MONDO:0011538
1405	4	MONDO:0015513	rare genetic endocrine disease	2.8244603716	1118	MONDO:0009265|MONDO:0009267|MONDO:0011382|MONDO:0018150
485	2	MONDO:0018299	sphingolipidosis with epilepsy	7.2707282355	42	MONDO:0009266|MONDO:0009756
1376	1	MONDO:0009268	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	13.2796324801	0	MONDO:0009268
2356	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0009271|MONDO:0018151
1200	1	MONDO:0009275	neonatal hemochromatosis	13.4839909786	0	MONDO:0009275
60	3	MONDO:0018174	hereditary glaucoma	7.8944619512	70	MONDO:0009277|MONDO:0010015|MONDO:0011129
453	4	MONDO:0015513	rare genetic endocrine disease	2.8244603716	1118	MONDO:0009278|MONDO:0009529|MONDO:0012624|MONDO:0014659
1566	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009280|MONDO:0016425
321	3	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0009281|MONDO:0009499|MONDO:0009562
530	2	MONDO:0019223	inborn disorder of fatty acid oxidation and ketone body metabolism	8.6677029317	35	MONDO:0009282|MONDO:0012136
1209	2	MONDO:0005066	metabolic disease	2.4113194929	2049	MONDO:0009283|MONDO:0019439
620	1	MONDO:0009286	gluteal muscles, absence of	16.4225904339	0	MONDO:0009286
1192	3	MONDO:0018220	glycogen storage disease due to glucose-6-phosphatase deficiency	11.2660859482	4	MONDO:0009287|MONDO:0009288|MONDO:0009289
91	4	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0009290|MONDO:0009703|MONDO:0010281|MONDO:0013072
1417	2	MONDO:0005217	familial cardiomyopathy	4.9895266688	234	MONDO:0009291|MONDO:0013968
495	2	MONDO:0019214	inborn carbohydrate metabolic disorder	4.2749085061	439	MONDO:0009292|MONDO:0012052
1242	4	MONDO:0015507	rare genetic hepatic disease	5.2236338891	186	MONDO:0009294|MONDO:0010598|MONDO:0013091|MONDO:0013771
2381	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009298|MONDO:0009618
818	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009299|MONDO:0009420|MONDO:0010467|MONDO:0018555
716	4	MONDO:0024417	perceptual disorders	1.7598015422	2991	MONDO:0009300|MONDO:0009493|MONDO:0014339|MONDO:0014504
1290	3	MONDO:0007179	autoimmune disease	6.232765875	359	MONDO:0009303|MONDO:0014629|MONDO:0016474
2061	2	MONDO:0019043	rare genetic skin disease	3.0750844043	1107	MONDO:0009304|MONDO:0012853
1460	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009305|MONDO:0009336|MONDO:0009538|MONDO:0009826|MONDO:0013139|MONDO:0014810|MONDO:0014840
1462	8	MONDO:0015131	congenital combined immunodeficiency	8.115010118	73	MONDO:0009306|MONDO:0010455|MONDO:0012359|MONDO:0012757|MONDO:0013779|MONDO:0014168|MONDO:0014278|MONDO:0014391
1506	4	MONDO:0018305	chronic granulomatous disease	9.2180192896	7	MONDO:0009308|MONDO:0009309|MONDO:0009310|MONDO:0010600
1949	2	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0009313|MONDO:0010363
565	5	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0009314|MONDO:0009862|MONDO:0009863|MONDO:0011551|MONDO:0013150
1687	3	MONDO:0019278	hair anomaly	7.0093151127	120	MONDO:0009316|MONDO:0011218|MONDO:0011932
1963	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0009320|MONDO:0011911
1251	1	MONDO:0009323	Halothane hepatitis	16.4225904339	0	MONDO:0009323
744	1	MONDO:0009324	Hartnup disease	13.3071132165	0	MONDO:0009324
2315	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009328|MONDO:0014089
2612	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0009331|MONDO:0019351
2215	3	MONDO:0016256	Hennekam syndrome	11.3781963145	2	MONDO:0009337|MONDO:0014454|MONDO:0016256
1504	2	MONDO:0015823	primary immunodeficiency due to a defect in adaptive immunity	5.5757941854	251	MONDO:0009338|MONDO:0011686
2022	4	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0009341|MONDO:0010101|MONDO:0010221|MONDO:0012280
2175	2	MONDO:0043005	genetic multiple congenital anomalies/dysmorphic syndrome	3.2183249778	711	MONDO:0009342|MONDO:0019414
912	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009343|MONDO:0009367
901	2	MONDO:0021189	intestinal motility disease	6.7152313018	58	MONDO:0009344|MONDO:0016829
2182	1	MONDO:0009346	histidinuria due to a renal tubular defect	15.0075529346	0	MONDO:0009346
553	5	MONDO:0020109	constitutional megaloblastic anemia due to vitamin B12 metabolism disorder	9.5017413807	14	MONDO:0009354|MONDO:0009609|MONDO:0010184|MONDO:0010185|MONDO:0013925
6	1	MONDO:0009355	Hooft disease	16.2001980126	0	MONDO:0009355
2554	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009357|MONDO:0011172
924	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009359|MONDO:0011206
610	3	MONDO:0020022	central nervous system malformation	3.5319778137	719	MONDO:0009360|MONDO:0011411|MONDO:0016349
2427	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0009363|MONDO:0009565
646	13	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0009364|MONDO:0009667|MONDO:0013154|MONDO:0013155|MONDO:0013157|MONDO:0013158|MONDO:0013835|MONDO:0013904|MONDO:0014071|MONDO:0014101|MONDO:0014683|MONDO:0017932|MONDO:0019523
1445	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009369|MONDO:0015009
309	5	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0009370|MONDO:0013802|MONDO:0017135|MONDO:0019374|MONDO:0024457
609	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009371|MONDO:0014473
733	2	MONDO:0019058	neurometabolic disease	3.7501282589	462	MONDO:0009372|MONDO:0010395
1049	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009374|MONDO:0009400|MONDO:0009401|MONDO:0009448|MONDO:0009460
808	12	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009375|MONDO:0010350|MONDO:0010706|MONDO:0010765|MONDO:0012689|MONDO:0013689|MONDO:0014250|MONDO:0014321|MONDO:0014322|MONDO:0014843|MONDO:0024463|MONDO:0044317
470	2	MONDO:0004736	inherited amino acid metabolic disorder	5.8798809676	262	MONDO:0009377|MONDO:0011582
1046	1	MONDO:0009378	hyper-beta-alaninemia	14.6152355118	0	MONDO:0009378
1254	2	MONDO:0002408	hereditary hyperbilirubinemia	11.232765875	9	MONDO:0009383|MONDO:0021020
798	4	MONDO:0015511	rare genetic urogenital disease	3.6350959342	659	MONDO:0009384|MONDO:0013120|MONDO:0018393|MONDO:0018394
5	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009385|MONDO:0009976
2446	2	MONDO:0000833	bone remodeling disease	7.6867523857	93	MONDO:0009394|MONDO:0009430
989	3	MONDO:0019705	primary bone dysplasia with defective bone mineralization	9.3193026255	26	MONDO:0009397|MONDO:0009427|MONDO:0018570
1995	2	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0009398|MONDO:0019786
2021	6	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0009402|MONDO:0009543|MONDO:0011977|MONDO:0015767|MONDO:0016008|MONDO:0016844
1905	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009403|MONDO:0013272|MONDO:0015740|MONDO:0016458|MONDO:0016836
2174	2	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0009404|MONDO:0017055
251	1	MONDO:0009405	cervical hypertrichosis-peripheral neuropathy syndrome	13.7596254212	0	MONDO:0009405
365	1	MONDO:0009408	hyperuricemia, infantile, with abnormal behavior and normal hypoxanthine guanine phosphoribosyltransferase	16.2001980126	0	MONDO:0009408
1199	1	MONDO:0009409	hypervitaminosis a, susceptibility to	15.4225904339	0	MONDO:0009409
1523	4	MONDO:0017278	autoimmune polyendocrinopathy	10.004737919	7	MONDO:0009411|MONDO:0010012|MONDO:0016422|MONDO:0016423
1535	7	MONDO:0015138	rare genetic primary immunodeficiency	5.0245593599	432	MONDO:0009413|MONDO:0011405|MONDO:0011864|MONDO:0012987|MONDO:0013289|MONDO:0013863|MONDO:0015517
817	5	MONDO:0005039	reproductive system disease	3.1684721982	1573	MONDO:0009417|MONDO:0010373|MONDO:0014106|MONDO:0014520|MONDO:0016386
801	1	MONDO:0009418	hypogonadism with low-grade mental deficiency and microcephaly	16.2001980126	0	MONDO:0009418
1681	2	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0009419|MONDO:0011019
813	7	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009421|MONDO:0009916|MONDO:0010720|MONDO:0016853|MONDO:0019155|MONDO:0020304|MONDO:0020305
2110	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0009426|MONDO:0014423
993	1	MONDO:0009429	hypophosphatemia, renal, with intracerebral calcifications	16.2001980126	0	MONDO:0009429
986	4	MONDO:0005520	rickets (disease)	10.2660859482	17	MONDO:0009431|MONDO:0009924|MONDO:0010186|MONDO:0010810
1074	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009434|MONDO:0014424|MONDO:0014425
2090	2	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0009435|MONDO:0017746
2582	5	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0009436|MONDO:0009894|MONDO:0010024|MONDO:0013127|MONDO:0019664
937	1	MONDO:0009437	Bamforth-Lazarus syndrome	13.8376279332	0	MONDO:0009437
1579	5	MONDO:0015947	inherited ichthyosis	6.9059054846	113	MONDO:0009439|MONDO:0009441|MONDO:0009444|MONDO:0011680|MONDO:0012847
1665	2	MONDO:0015947	inherited ichthyosis	6.9059054846	113	MONDO:0009440|MONDO:0019306
1542	1	MONDO:0009443	autosomal recessive congenital ichthyosis 4B	14.100662339	0	MONDO:0009443
567	3	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0009445|MONDO:0014402|MONDO:0018982
748	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009446|MONDO:0009447
1531	4	MONDO:0016575	primary ciliary dyskinesia	8.8152601201	42	MONDO:0009449|MONDO:0009450|MONDO:0012978|MONDO:0012979
488	3	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0009452|MONDO:0011629|MONDO:0014885
1869	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009459|MONDO:0012107
826	5	MONDO:0017143	genetic infertility	4.6141624772	317	MONDO:0009461|MONDO:0009857|MONDO:0014342|MONDO:0014970|MONDO:0021573
1524	3	MONDO:0015823	primary immunodeficiency due to a defect in adaptive immunity	5.5757941854	251	MONDO:0009465|MONDO:0010580|MONDO:0013599
191	1	MONDO:0009466	neuronal intestinal pseudoobstruction	14.6856248397	0	MONDO:0009466
1546	1	MONDO:0009467	natal teeth-intestinal pseudoobstruction-patent ductus syndrome	15.4225904339	0	MONDO:0009467
2079	3	MONDO:0017579	Baraitser-Winter cerebrofrontofacial syndrome	11.131035988	2	MONDO:0009470|MONDO:0013812|MONDO:0017579
1263	3	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0009471|MONDO:0010205|MONDO:0019148
2194	2	MONDO:0043005	genetic multiple congenital anomalies/dysmorphic syndrome	3.2183249778	711	MONDO:0009473|MONDO:0013050
465	9	MONDO:0019215	classic organic aciduria	8.3166819253	41	MONDO:0009475|MONDO:0009612|MONDO:0009613|MONDO:0009614|MONDO:0011628|MONDO:0017214|MONDO:0017360|MONDO:0017390|MONDO:0019267
902	2	MONDO:0015621	rare abdominal surgical disease	4.8495744847	294	MONDO:0009477|MONDO:0009780
2221	3	MONDO:0015513	rare genetic endocrine disease	2.8244603716	1118	MONDO:0009479|MONDO:0011273|MONDO:0016515
1529	13	MONDO:0016575	primary ciliary dyskinesia	8.8152601201	42	MONDO:0009484|MONDO:0010517|MONDO:0011718|MONDO:0012906|MONDO:0013174|MONDO:0013434|MONDO:0013435|MONDO:0013940|MONDO:0013979|MONDO:0014192|MONDO:0014202|MONDO:0014203|MONDO:0014211
2216	4	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0009485|MONDO:0009583|MONDO:0010477|MONDO:0013090
2497	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009488|MONDO:0009895
1717	1	MONDO:0009491	Haim-Munk syndrome	14.1495719395	0	MONDO:0009491
458	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009492|MONDO:0010141
549	1	MONDO:0009494	Ketoadipicaciduria	15.2001980126	0	MONDO:0009494
1539	1	MONDO:0009495	Keutel syndrome	12.4683941235	0	MONDO:0009495
2464	1	MONDO:0009496	Kniest-like dysplasia with pursed lips and ectopia lentis	14.8376279332	0	MONDO:0009496
352	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009500|MONDO:0011548|MONDO:0012549|MONDO:0013241|MONDO:0013645|MONDO:0014311|MONDO:0014572|MONDO:0014934
79	4	MONDO:0016110	non-dystrophic myopathy	5.8502059993	210	MONDO:0009501|MONDO:0010362|MONDO:0010868|MONDO:0019947
357	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009502|MONDO:0014839
653	4	MONDO:0004069	inborn mitochondrial metabolism disorder	5.1768396777	272	MONDO:0009503|MONDO:0010717|MONDO:0014397|MONDO:0019169
521	2	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0009504|MONDO:0013387
2236	1	MONDO:0009505	lactic aciduria due to D-lactic acid	16.0075529346	0	MONDO:0009505
1420	1	MONDO:0009507	Lambert syndrome	13.8376279332	0	MONDO:0009507
2042	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009508|MONDO:0012516|MONDO:0014651|MONDO:0016841|MONDO:0019767
1557	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0009512|MONDO:0009936|MONDO:0018058
1837	1	MONDO:0009513	laryngo-onycho-cutaneous syndrome	13.7221507158	0	MONDO:0009513
847	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009515|MONDO:0010744|MONDO:0014005|MONDO:0016244
2461	1	MONDO:0009516	absence deformity of leg-cataract syndrome	13.6152355118	0	MONDO:0009516
821	2	MONDO:0019280	hypertrichosis (disease)	9.1127351713	15	MONDO:0009517|MONDO:0009874
2147	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0009522|MONDO:0010039|MONDO:0010189
1395	1	MONDO:0009523	Lichtenstein syndrome	14.2001980126	0	MONDO:0009523
226	1	MONDO:0009524	intellectual disability-spasticity-ectrodactyly syndrome	13.1746629204	0	MONDO:0009524
2069	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009525|MONDO:0010175
314	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009528|MONDO:0019911
1835	1	MONDO:0009530	lipoid proteinosis	13.4225904339	0	MONDO:0009530
2187	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0009532|MONDO:0013330|MONDO:0014833
1931	1	MONDO:0009533	Dahlberg-borer-Newcomer syndrome	12.2001980126	0	MONDO:0009533
1108	1	MONDO:0009537	lymphoid interstitial pneumonia	15.100662339	0	MONDO:0009537
693	1	MONDO:0009544	macrocephaly/megalencephaly syndrome, autosomal recessive	14.2526654325	0	MONDO:0009544
