cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
448	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007134|MONDO:0009720|MONDO:0012735
894	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007135|MONDO:0007392|MONDO:0007729|MONDO:0009129
1632	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007136|MONDO:0008313|MONDO:0010831
2361	9	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007137|MONDO:0007147|MONDO:0008801|MONDO:0009244|MONDO:0009474|MONDO:0009686|MONDO:0010034|MONDO:0010528|MONDO:0012723
2111	17	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007138|MONDO:0007278|MONDO:0007282|MONDO:0007284|MONDO:0007371|MONDO:0007514|MONDO:0007869|MONDO:0008593|MONDO:0008924|MONDO:0009152|MONDO:0011162|MONDO:0012260|MONDO:0012395|MONDO:0012489|MONDO:0013484|MONDO:0014110|MONDO:0014565
2084	3	MONDO:0021199	disease affecting anatomical system	0.0640651401	17630	MONDO:0007140|MONDO:0010269|MONDO:0011865
296	2	MONDO:0019721	syndromic renal or urinary tract malformation	5.2886990197	133	MONDO:0007142|MONDO:0008965
115	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007143|MONDO:0013668
2200	9	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007144|MONDO:0007592|MONDO:0008048|MONDO:0008130|MONDO:0009029|MONDO:0009030|MONDO:0011407|MONDO:0012238|MONDO:0024466
958	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007145|MONDO:0010552|MONDO:0010988
1631	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007148|MONDO:0007474|MONDO:0007475|MONDO:0007835|MONDO:0007955|MONDO:0009476|MONDO:0017574
499	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007151|MONDO:0008357|MONDO:0008358|MONDO:0009619|MONDO:0010175|MONDO:0010750
1159	8	MONDO:0020029	rare genetic cardiac disease	4.3333054849	494	MONDO:0007152|MONDO:0008648|MONDO:0011094|MONDO:0011403|MONDO:0011541|MONDO:0012804|MONDO:0013063|MONDO:0013168
1709	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007153|MONDO:0007241|MONDO:0008848|MONDO:0009330|MONDO:0009907
1644	5	MONDO:0019063	vascular anomaly	4.5640265709	381	MONDO:0007154|MONDO:0007707|MONDO:0011191|MONDO:0011927|MONDO:0012016
2009	1	MONDO:0007155	arteritis, familial granulomatous, with juvenile polyarthritis	15.100662339	0	MONDO:0007155
805	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007156|MONDO:0007320|MONDO:0008143|MONDO:0010917|MONDO:0014277
911	3	MONDO:0019942	distal arthrogryposis	9.1683491465	23	MONDO:0007157|MONDO:0007252|MONDO:0014028
676	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0007158|MONDO:0015252
836	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007159|MONDO:0008761|MONDO:0009566|MONDO:0010427|MONDO:0014401
192	5	MONDO:0016761	spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	6.9280681508	75	MONDO:0007160|MONDO:0007949|MONDO:0011493|MONDO:0016647|MONDO:0019354
1368	11	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007161|MONDO:0010052|MONDO:0010178|MONDO:0010511|MONDO:0010767|MONDO:0013486|MONDO:0013504|MONDO:0014172|MONDO:0014365|MONDO:0014366|MONDO:0014847
28	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007162|MONDO:0009621|MONDO:0014350
2553	7	MONDO:0021195	disease disrupting biological or physiological process	0.153798698	14140	MONDO:0007163|MONDO:0011681|MONDO:0011682|MONDO:0012755|MONDO:0012982|MONDO:0017837|MONDO:0019390
2480	4	MONDO:0015952	genetic neurodegenerative disease	3.3861878403	727	MONDO:0007164|MONDO:0010418|MONDO:0012181|MONDO:0014282
2510	2	MONDO:0015107	rare genetic eye disease	2.0233681494	1987	MONDO:0007165|MONDO:0008132
2509	2	MONDO:0000557	hereditary ataxia	4.4838684723	242	MONDO:0007166|MONDO:0010548
536	3	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007167|MONDO:0008871|MONDO:0008881
522	2	MONDO:0000389	atelosteogenesis	11.0533566242	3	MONDO:0007168|MONDO:0009727
1765	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007169|MONDO:0007762|MONDO:0009515|MONDO:0011601
928	2	MONDO:0015385	external auditory canal aplasia/hypoplasia	14.2001980126	2	MONDO:0007170|MONDO:0011921
1160	17	MONDO:0019996	rare cardiac disease	4.1362251985	732	MONDO:0007171|MONDO:0008647|MONDO:0009326|MONDO:0010946|MONDO:0010975|MONDO:0011188|MONDO:0011189|MONDO:0012684|MONDO:0012799|MONDO:0013195|MONDO:0013369|MONDO:0013455|MONDO:0013475|MONDO:0013477|MONDO:0013852|MONDO:0014100|MONDO:0017989
1725	5	MONDO:0021195	disease disrupting biological or physiological process	0.153798698	14140	MONDO:0007172|MONDO:0010233|MONDO:0014000|MONDO:0014528|MONDO:0024523
1754	4	MONDO:0005267	heart disease	4.1007093025	895	MONDO:0007173|MONDO:0008504|MONDO:0012439|MONDO:0013749
1156	3	MONDO:0000992	heart conduction disease	7.7337573354	121	MONDO:0007174|MONDO:0008685|MONDO:0013530
2175	7	MONDO:0015107	rare genetic eye disease	2.0233681494	1987	MONDO:0007176|MONDO:0009987|MONDO:0010369|MONDO:0010435|MONDO:0010649|MONDO:0012849|MONDO:0014522
472	2	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0007177|MONDO:0015284
655	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007178|MONDO:0015467
1313	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007179|MONDO:0007361|MONDO:0010381
186	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007180|MONDO:0008796|MONDO:0017770
2224	3	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0007181|MONDO:0012127|MONDO:0012277
2520	3	MONDO:0015548	Huntington disease-like syndrome	8.0345731485	25	MONDO:0007182|MONDO:0008119|MONDO:0008458
1796	35	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007183|MONDO:0007439|MONDO:0007452|MONDO:0007453|MONDO:0007773|MONDO:0007945|MONDO:0008304|MONDO:0008326|MONDO:0008625|MONDO:0008691|MONDO:0008775|MONDO:0008932|MONDO:0008950|MONDO:0009125|MONDO:0009252|MONDO:0009391|MONDO:0009412|MONDO:0009472|MONDO:0009527|MONDO:0009551|MONDO:0009753|MONDO:0009860|MONDO:0009898|MONDO:0010037|MONDO:0010151|MONDO:0010599|MONDO:0011021|MONDO:0011167|MONDO:0011168|MONDO:0011668|MONDO:0012818|MONDO:0013587|MONDO:0013663|MONDO:0014057|MONDO:0014674
572	2	MONDO:0015226	syndrome with limb malformations as a major feature	4.3722315873	403	MONDO:0007185|MONDO:0008520
1614	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007186|MONDO:0012657|MONDO:0013662
748	1	MONDO:0007187	nevoid basal cell carcinoma syndrome	10.8476815978	0	MONDO:0007187
50	1	MONDO:0007188	primary basilar invagination	14.548121316	0	MONDO:0007188
2013	3	MONDO:0019293	skin vascular disease	7.0075529346	67	MONDO:0007191|MONDO:0010526|MONDO:0011208
1529	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007193|MONDO:0010978|MONDO:0014217|MONDO:0018835
1727	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007194|MONDO:0012164|MONDO:0014344
1706	2	MONDO:0021199	disease affecting anatomical system	0.0640651401	17630	MONDO:0007197|MONDO:0018913
819	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007198|MONDO:0007199|MONDO:0007202|MONDO:0017099
217	3	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0007200|MONDO:0010728|MONDO:0015781
1447	6	MONDO:0019852	inherited primary ovarian failure	6.9495612119	55	MONDO:0007201|MONDO:0010706|MONDO:0014321|MONDO:0014322|MONDO:0014843|MONDO:0024463
1595	2	MONDO:0016645	rare neoplastic disease	1.8793672501	2543	MONDO:0007203|MONDO:0016755
662	4	MONDO:0019019	osteogenesis imperfecta	9.5237371573	25	MONDO:0007204|MONDO:0013459|MONDO:0014573|MONDO:0016085
619	1	MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	13.3071132165	0	MONDO:0007205
632	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007206|MONDO:0018933
1025	7	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007207|MONDO:0007754|MONDO:0008125|MONDO:0012530|MONDO:0014272|MONDO:0019014|MONDO:0019309
553	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007208|MONDO:0011007
879	3	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007209|MONDO:0007244|MONDO:0010541
325	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007210|MONDO:0008699|MONDO:0013252
506	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007212|MONDO:0008561|MONDO:0009788|MONDO:0014685|MONDO:0018566
451	2	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0007213|MONDO:0010078
445	2	MONDO:0019066	syndrome with brachydactyly	6.306029868	95	MONDO:0007214|MONDO:0011533
452	2	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0007215|MONDO:0009616
440	5	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0007216|MONDO:0007218|MONDO:0007984|MONDO:0012544|MONDO:0014798
439	3	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0007217|MONDO:0007341|MONDO:0009622
484	7	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0007219|MONDO:0008618|MONDO:0008703|MONDO:0008717|MONDO:0009231|MONDO:0012274|MONDO:0020306
449	3	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0007220|MONDO:0007353|MONDO:0010882
457	1	MONDO:0007221	brachydactyly type C	13.0302730111	0	MONDO:0007221
232	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007222|MONDO:0011180
469	4	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0007223|MONDO:0007224|MONDO:0007226|MONDO:0013244
489	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007225|MONDO:0007616|MONDO:0011806
444	2	MONDO:0015226	syndrome with limb malformations as a major feature	4.3722315873	403	MONDO:0007227|MONDO:0007894
480	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007228|MONDO:0009204|MONDO:0012063
458	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007229|MONDO:0007702|MONDO:0009802|MONDO:0013703
441	4	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0007230|MONDO:0008111|MONDO:0008209|MONDO:0008754
417	2	MONDO:0043008	genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability	5.003595886	246	MONDO:0007231|MONDO:0007409
604	3	MONDO:0015262	brachyolmia	11.3781963145	7	MONDO:0007232|MONDO:0010070|MONDO:0010074
2047	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007233|MONDO:0008202
2439	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007234|MONDO:0010482|MONDO:0013033|MONDO:0014796|MONDO:0014895
317	4	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007235|MONDO:0007387|MONDO:0008013|MONDO:0016033
758	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007237|MONDO:0008213
793	1	MONDO:0007238	amastia	15.2001980126	0	MONDO:0007238
970	2	MONDO:0017262	inherited non-syndromic ichthyosis	9.0621090982	50	MONDO:0007239|MONDO:0012345
1154	2	MONDO:0019490	progressive familial heart block	13.0302730111	3	MONDO:0007240|MONDO:0007701
1599	1	MONDO:0007243	Burkitts lymphoma	10.572924707	2	MONDO:0007243
1214	14	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007246|MONDO:0007755|MONDO:0007814|MONDO:0009305|MONDO:0009336|MONDO:0009347|MONDO:0009453|MONDO:0009826|MONDO:0009980|MONDO:0010019|MONDO:0010293|MONDO:0010368|MONDO:0013576|MONDO:0014491
2386	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007247|MONDO:0012005
691	5	MONDO:0018455	dysostosis of genetic origin with limb anomaly as a major feature	4.3495088535	494	MONDO:0007249|MONDO:0008515|MONDO:0008711|MONDO:0009156|MONDO:0018052
693	14	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007250|MONDO:0007458|MONDO:0007618|MONDO:0008540|MONDO:0008809|MONDO:0008828|MONDO:0008968|MONDO:0009230|MONDO:0010801|MONDO:0010912|MONDO:0015240|MONDO:0015272|MONDO:0015727|MONDO:0016675
547	3	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007251|MONDO:0007895|MONDO:0010024
1659	15	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007253|MONDO:0007300|MONDO:0007566|MONDO:0008067|MONDO:0009227|MONDO:0009975|MONDO:0009993|MONDO:0009994|MONDO:0010434|MONDO:0010795|MONDO:0011655|MONDO:0012148|MONDO:0012347|MONDO:0012809|MONDO:0012817
2043	2	MONDO:0020005	rare endocrine disease	2.1651289261	1748	MONDO:0007256|MONDO:0008720
1318	7	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007257|MONDO:0009534|MONDO:0009536|MONDO:0009540|MONDO:0009645|MONDO:0013140|MONDO:0013503
1005	8	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007258|MONDO:0007261|MONDO:0008194|MONDO:0008236|MONDO:0008530|MONDO:0008584|MONDO:0009531|MONDO:0010103
340	2	MONDO:0015107	rare genetic eye disease	2.0233681494	1987	MONDO:0007259|MONDO:0013889
1193	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007260|MONDO:0007752|MONDO:0008212|MONDO:0008255|MONDO:0008802
1158	6	MONDO:0005267	heart disease	4.1007093025	895	MONDO:0007263|MONDO:0011003|MONDO:0011459|MONDO:0011460|MONDO:0011831|MONDO:0012434
1151	5	MONDO:0007263	cardiac rhythm disease	7.7715387427	109	MONDO:0007264|MONDO:0011484|MONDO:0012762|MONDO:0013529|MONDO:0014191
198	4	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	7.0403266758	22	MONDO:0007265|MONDO:0009026|MONDO:0011899|MONDO:0015280
1164	9	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007266|MONDO:0007267|MONDO:0007268|MONDO:0008916|MONDO:0012118|MONDO:0013197|MONDO:0013476|MONDO:0014667|MONDO:0014668
1170	20	MONDO:0020029	rare genetic cardiac disease	4.3333054849	494	MONDO:0007269|MONDO:0010951|MONDO:0011095|MONDO:0011482|MONDO:0011702|MONDO:0011840|MONDO:0011843|MONDO:0012062|MONDO:0012362|MONDO:0012744|MONDO:0012746|MONDO:0012808|MONDO:0013261|MONDO:0013371|MONDO:0013373|MONDO:0013479|MONDO:0013848|MONDO:0014152|MONDO:0014396|MONDO:0014500
1169	17	MONDO:0000591	intrinsic cardiomyopathy	4.8281880671	315	MONDO:0007270|MONDO:0010542|MONDO:0011400|MONDO:0012667|MONDO:0012704|MONDO:0012745|MONDO:0012900|MONDO:0013030|MONDO:0013147|MONDO:0013198|MONDO:0013211|MONDO:0013339|MONDO:0013412|MONDO:0014042|MONDO:0014073|MONDO:0014095|MONDO:0014163
2017	1	MONDO:0007271	familial cutaneous collagenoma	14.8376279332	0	MONDO:0007271
2049	2	MONDO:0007272	hereditary hypercarotenemia and vitamin A deficiency	15.548121316	1	MONDO:0007272|MONDO:0010182
724	13	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007274|MONDO:0007469|MONDO:0008012|MONDO:0008068|MONDO:0008181|MONDO:0008231|MONDO:0008342|MONDO:0008405|MONDO:0008576|MONDO:0008577|MONDO:0008579|MONDO:0010746|MONDO:0010875
2050	1	MONDO:0007275	carpal tunnel syndrome	14.7596254212	1	MONDO:0007275
295	5	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007276|MONDO:0007712|MONDO:0008112|MONDO:0015944|MONDO:0018026
143	2	MONDO:0020145	developmental defect of the eye	4.1615239339	343	MONDO:0007277|MONDO:0014195
2108	14	MONDO:0005129	cataract (disease)	4.8418607823	252	MONDO:0007279|MONDO:0007281|MONDO:0007283|MONDO:0007288|MONDO:0007289|MONDO:0008925|MONDO:0010948|MONDO:0011104|MONDO:0012701|MONDO:0013744|MONDO:0013859|MONDO:0014075|MONDO:0014673|MONDO:0014799
2102	7	MONDO:0011060	early-onset non-syndromic cataract	8.8115656366	50	MONDO:0007280|MONDO:0007287|MONDO:0010544|MONDO:0011060|MONDO:0011547|MONDO:0012336|MONDO:0012665
2103	6	MONDO:0005129	cataract (disease)	4.8418607823	252	MONDO:0007285|MONDO:0007286|MONDO:0007290|MONDO:0010952|MONDO:0012688|MONDO:0014111
2024	2	MONDO:0015145	neurovascular malformation	7.7799369912	38	MONDO:0007291|MONDO:0018892
1610	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007292|MONDO:0009842|MONDO:0012348|MONDO:0017394
1365	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007293|MONDO:0008226|MONDO:0009850
2258	2	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0007294|MONDO:0010839
2312	16	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0007295|MONDO:0007366|MONDO:0010021|MONDO:0010840|MONDO:0010898|MONDO:0010918|MONDO:0011904|MONDO:0011990|MONDO:0012113|MONDO:0012655|MONDO:0012693|MONDO:0013583|MONDO:0013919|MONDO:0014055|MONDO:0014903|MONDO:0042499
2516	10	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007296|MONDO:0011548|MONDO:0012246|MONDO:0012549|MONDO:0013241|MONDO:0013809|MONDO:0014417|MONDO:0014572|MONDO:0014934|MONDO:0016614
2503	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007297|MONDO:0012622|MONDO:0013803|MONDO:0014387
2512	8	MONDO:0020138	ataxia with dementia	4.6285130774	199	MONDO:0007298|MONDO:0011950|MONDO:0013905|MONDO:0014311|MONDO:0014475|MONDO:0014530|MONDO:0014845|MONDO:0024542
774	2	MONDO:0019349	Sotos syndrome	10.9042651262	3	MONDO:0007299|MONDO:0019349
392	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0007301|MONDO:0009969
727	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007302|MONDO:0008410|MONDO:0008419|MONDO:0009106|MONDO:0010614
746	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007303|MONDO:0007330|MONDO:0009098
725	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007305|MONDO:0008957|MONDO:0013333
743	5	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007306|MONDO:0008958|MONDO:0010759|MONDO:0010989|MONDO:0016520
2243	12	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0007307|MONDO:0007308|MONDO:0007309|MONDO:0007311|MONDO:0007790|MONDO:0011475|MONDO:0011585|MONDO:0011894|MONDO:0012231|MONDO:0013212|MONDO:0013753|MONDO:0013758
2250	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007310|MONDO:0007312
1019	2	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0007313|MONDO:0008401
1645	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007314|MONDO:0007907|MONDO:0008792|MONDO:0013280
2192	1	MONDO:0007315	cherubism	12.2393686098	1	MONDO:0007315
2496	2	MONDO:0017085	malformation of the neurenteric canal, spinal cord and column	10.5156998383	12	MONDO:0007316|MONDO:0008525
980	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007317|MONDO:0012454
436	2	MONDO:0007318	Alagille syndrome	10.4997582944	3	MONDO:0007318|MONDO:0016862
804	3	MONDO:0005554	rheumatologic disorder	6.1402741949	264	MONDO:0007319|MONDO:0011923|MONDO:0019967
1487	1	MONDO:0007321	autosomal dominant chondrodysplasia punctata	13.2526654325	2	MONDO:0007321
476	2	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007322|MONDO:0012330
2364	2	MONDO:0015143	rare movement disorder	3.6641242916	676	MONDO:0007324|MONDO:0019114
2623	4	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0007325|MONDO:0008306|MONDO:0009839|MONDO:0010534
2594	2	MONDO:0018331	rare genetic dystonia	7.9401185739	66	MONDO:0007326|MONDO:0019771
1544	4	MONDO:0018637	familial chylomicronemia syndrome	12.3928430905	4	MONDO:0007327|MONDO:0008810|MONDO:0009387|MONDO:0018637
1658	10	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007328|MONDO:0007490|MONDO:0007583|MONDO:0008154|MONDO:0008977|MONDO:0008978|MONDO:0009808|MONDO:0009811|MONDO:0010846|MONDO:0012825
1730	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007329|MONDO:0011582|MONDO:0013837
2184	1	MONDO:0007331	cleft chin	17.0075529346	0	MONDO:0007331
488	2	MONDO:0017433	dysostosis with combined reduction defects of upper and lower limbs	10.5037271966	10	MONDO:0007332|MONDO:0009222
321	1	MONDO:0007334	autosomal dominant popliteal pterygium syndrome	12.1873739722	0	MONDO:0007334
2	12	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0007335|MONDO:0007878|MONDO:0010531|MONDO:0011712|MONDO:0012141|MONDO:0012142|MONDO:0013378|MONDO:0013734|MONDO:0015672|MONDO:0016051|MONDO:0016062|MONDO:0016064
995	2	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0007336|MONDO:0015008
71	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007337|MONDO:0007991|MONDO:0011005|MONDO:0012064
4	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007338|MONDO:0007517|MONDO:0008637|MONDO:0013035
19	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007339|MONDO:0007355|MONDO:0008537|MONDO:0010930|MONDO:0011052
665	2	MONDO:0005516	osteochondrodysplasia	6.3827574788	173	MONDO:0007340|MONDO:0009940
899	2	MONDO:0019054	congenital limb malformation	4.2213343659	581	MONDO:0007342|MONDO:0008205
852	4	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0007343|MONDO:0007619|MONDO:0012208|MONDO:0013756
1033	2	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0007344|MONDO:0012084
1778	6	MONDO:0000651	thoracic disease	3.2834388197	1741	MONDO:0007345|MONDO:0007568|MONDO:0011769|MONDO:0012730|MONDO:0013279|MONDO:0014950
932	2	MONDO:0020225	syndromic cataract	4.9488846843	180	MONDO:0007346|MONDO:0013116
