#disease	phenotype	onset	frequency	severity
MONDO:0009729	HP:0100820		HP:0040282	
MONDO:0009731	HP:0000126		HP:0040282	
MONDO:0009731	HP:0000405		HP:0040282	
MONDO:0009731	HP:0008071		HP:0040282	
MONDO:0009731	HP:0010055		HP:0040282	
MONDO:0009675	HP:0001239		HP:0040283	
MONDO:0009675	HP:0002987		HP:0040282	
MONDO:0009675	HP:0003089		HP:0040282	
MONDO:0009675	HP:0003306		HP:0040282	
MONDO:0009675	HP:0003307		HP:0040282	
MONDO:0009675	HP:0003324		HP:0040281	
MONDO:0009675	HP:0003551		HP:0040283	
MONDO:0009675	HP:0003701		HP:0040282	
MONDO:0009675	HP:0005879		HP:0040282	
MONDO:0009675	HP:0006466		HP:0040282	
MONDO:0009675	HP:0007340		HP:0040282	
MONDO:0009675	HP:0008946		HP:0040282	
MONDO:0009675	HP:0008981		HP:0040282	
MONDO:0009675	HP:0009060		HP:0040282	
MONDO:0009675	HP:0012037		HP:0040282	
MONDO:0009675	HP:0040083		HP:0040282	
MONDO:0009740	HP:0000028		HP:0040282	
MONDO:0009740	HP:0000248		HP:0040281	
MONDO:0009740	HP:0000286		HP:0040282	
MONDO:0009740	HP:0000288		HP:0040282	
MONDO:0009740	HP:0000303		HP:0040282	
MONDO:0009740	HP:0000316		HP:0040282	
MONDO:0009740	HP:0000369		HP:0040281	
MONDO:0009740	HP:0000413		HP:0040281	
MONDO:0009740	HP:0000426		HP:0040281	
MONDO:0009740	HP:0000494		HP:0040282	
MONDO:0009740	HP:0000508		HP:0040282	
MONDO:0009740	HP:0000767		HP:0040282	
MONDO:0009740	HP:0001131		HP:0040282	
MONDO:0009740	HP:0001163		HP:0040281	
MONDO:0009740	HP:0001252		HP:0040281	
MONDO:0009740	HP:0001357		HP:0040282	
MONDO:0009740	HP:0001511		HP:0040281	
MONDO:0009740	HP:0008572		HP:0040281	
MONDO:0009740	HP:0009811		HP:0040282	
MONDO:0009740	HP:0009832		HP:0040282	
MONDO:0009740	HP:0009896		HP:0040281	
MONDO:0009740	HP:0009912		HP:0040281	
MONDO:0009740	HP:0010650		HP:0040281	
MONDO:0009740	HP:0011830		HP:0040281	
MONDO:0009740	HP:0030680		HP:0040282	
MONDO:0007245	HP:0001480		HP:0040283	
MONDO:0008090	HP:0000155		HP:0040281	
MONDO:0008090	HP:0000670		HP:0040283	
MONDO:0008090	HP:0000704		HP:0040282	
MONDO:0008090	HP:0001581		HP:0040281	
MONDO:0008090	HP:0001845		HP:0040281	
MONDO:0008090	HP:0001873		HP:0040283	
MONDO:0008090	HP:0001879		HP:0040283	
MONDO:0008090	HP:0001903		HP:0040281	
MONDO:0008090	HP:0002027		HP:0040283	
MONDO:0008090	HP:0002205		HP:0040283	
MONDO:0008090	HP:0002716		HP:0040283	
MONDO:0008090	HP:0011107		HP:0040283	
MONDO:0008090	HP:0012378		HP:0040281	
MONDO:0008090	HP:0100806		HP:0040281	
MONDO:0007316	HP:0001293		HP:0040282	
MONDO:0007316	HP:0001437		HP:0040283	
MONDO:0007316	HP:0001605		HP:0040282	
MONDO:0007316	HP:0002073		HP:0040282	
MONDO:0007316	HP:0002196		HP:0040282	
MONDO:0007316	HP:0002331		HP:0040281	
MONDO:0007316	HP:0002512		HP:0040283	
MONDO:0007316	HP:0002516		HP:0040282	
MONDO:0007316	HP:0003474		HP:0040282	
MONDO:0007316	HP:0004602		HP:0040282	
MONDO:0007316	HP:0004608		HP:0040282	
MONDO:0007316	HP:0006824		HP:0040282	
MONDO:0007316	HP:0007067		HP:0040282	
MONDO:0007316	HP:0008615		HP:0040283	
MONDO:0007316	HP:0009591		HP:0040282	
MONDO:0007316	HP:0010536		HP:0040283	
MONDO:0007316	HP:0010558		HP:0040282	
MONDO:0007316	HP:0010825		HP:0040282	
MONDO:0007316	HP:0010826		HP:0040282	
MONDO:0007316	HP:0012366		HP:0040283	
MONDO:0007316	HP:0012534		HP:0040282	
MONDO:0007316	HP:0025258		HP:0040282	
MONDO:0007316	HP:0030195		HP:0040283	
MONDO:0007316	HP:0040010		HP:0040281	
MONDO:0007866	HP:0000407		HP:0040281	
MONDO:0007866	HP:0000982		HP:0040282	
MONDO:0007866	HP:0001482		HP:0040281	
MONDO:0009612	HP:0000083		HP:0040283	
MONDO:0009612	HP:0000648		HP:0040283	
MONDO:0009612	HP:0001249		HP:0040282	
MONDO:0009612	HP:0001250		HP:0040283	
MONDO:0009612	HP:0001251		HP:0040283	
MONDO:0009612	HP:0001266		HP:0040283	
MONDO:0009612	HP:0001972		HP:0040283	
MONDO:0009612	HP:0002017		HP:0040281	
MONDO:0009612	HP:0002093		HP:0040281	
MONDO:0009612	HP:0002167		HP:0040283	
MONDO:0009612	HP:0002273		HP:0040283	
MONDO:0009612	HP:0002385		HP:0040283	
MONDO:0009612	HP:0002721		HP:0040283	
MONDO:0008116	HP:0000508		HP:0040281	
MONDO:0008116	HP:0000600		HP:0040281	
MONDO:0008116	HP:0000602		HP:0040281	
MONDO:0008116	HP:0003198		HP:0040281	
MONDO:0008116	HP:0003200		HP:0040281	
MONDO:0008116	HP:0003236		HP:0040281	
MONDO:0008116	HP:0003302		HP:0040281	
MONDO:0008116	HP:0003805		HP:0040281	
MONDO:0009485	HP:0000154		HP:0040282	
MONDO:0009485	HP:0000233		HP:0040282	
MONDO:0009485	HP:0000278		HP:0040281	
MONDO:0009485	HP:0000322		HP:0040282	
MONDO:0009485	HP:0000648		HP:0040281	
MONDO:0009485	HP:0000691		HP:0040282	
MONDO:0009485	HP:0001135		HP:0040283	
MONDO:0009485	HP:0001139		HP:0040283	
MONDO:0009485	HP:0001166		HP:0040281	
MONDO:0009485	HP:0001249		HP:0040281	
MONDO:0009485	HP:0001263		HP:0040281	
MONDO:0009485	HP:0001328		HP:0040281	
MONDO:0009485	HP:0001510		HP:0040282	
MONDO:0009485	HP:0001833		HP:0040281	
MONDO:0009485	HP:0002098		HP:0040281	
MONDO:0009485	HP:0002223		HP:0040282	
MONDO:0009485	HP:0002705		HP:0040282	
MONDO:0009485	HP:0002878		HP:0040281	
MONDO:0009485	HP:0005469		HP:0040281	
MONDO:0009485	HP:0010547		HP:0040282	
MONDO:0009485	HP:0011968		HP:0040282	
MONDO:0009485	HP:0012745		HP:0040282	
MONDO:0009485	HP:0045074		HP:0040282	
MONDO:0008111	HP:0000161		HP:0040282	
MONDO:0008111	HP:0000303		HP:0040282	
MONDO:0008111	HP:0000316		HP:0040282	
MONDO:0008111	HP:0000347		HP:0040283	
MONDO:0008111	HP:0000348		HP:0040282	
MONDO:0008111	HP:0000486		HP:0040283	
MONDO:0008111	HP:0000490		HP:0040283	
MONDO:0008111	HP:0000505		HP:0040282	
MONDO:0008111	HP:0000525		HP:0040283	
MONDO:0008111	HP:0000545		HP:0040282	
MONDO:0008111	HP:0000582		HP:0040283	
MONDO:0008111	HP:0000601		HP:0040282	
MONDO:0008111	HP:0000639		HP:0040283	
MONDO:0008111	HP:0000648		HP:0040282	
MONDO:0008111	HP:0000682		HP:0040281	
MONDO:0008111	HP:0000889		HP:0040283	
MONDO:0008111	HP:0000940		HP:0040283	
MONDO:0008111	HP:0000944		HP:0040282	
MONDO:0008111	HP:0000982		HP:0040283	
MONDO:0008111	HP:0001006		HP:0040282	
MONDO:0008111	HP:0001156		HP:0040283	
MONDO:0008111	HP:0001177		HP:0040283	
MONDO:0008111	HP:0001231		HP:0040282	
MONDO:0008111	HP:0001288		HP:0040282	
MONDO:0008111	HP:0001324		HP:0040282	
MONDO:0008111	HP:0001347		HP:0040282	
MONDO:0008111	HP:0001537		HP:0040283	
MONDO:0008111	HP:0001629		HP:0040283	
MONDO:0008111	HP:0001770		HP:0040281	
MONDO:0008111	HP:0001943		HP:0040283	
MONDO:0008111	HP:0002212		HP:0040282	
MONDO:0008111	HP:0002299		HP:0040283	
MONDO:0008111	HP:0002313		HP:0040282	
MONDO:0008111	HP:0002514		HP:0040282	
MONDO:0008111	HP:0003067		HP:0040283	
MONDO:0008111	HP:0003103		HP:0040282	
MONDO:0008111	HP:0003196		HP:0040282	
MONDO:0008111	HP:0003312		HP:0040283	
MONDO:0008111	HP:0004209		HP:0040281	
MONDO:0008111	HP:0004437		HP:0040282	
MONDO:0008111	HP:0006101		HP:0040281	
MONDO:0008111	HP:0006323		HP:0040281	
MONDO:0008111	HP:0007360		HP:0040282	
MONDO:0008111	HP:0008499		HP:0040282	
MONDO:0008111	HP:0008572		HP:0040282	
MONDO:0008111	HP:0009804		HP:0040281	
MONDO:0008111	HP:0009843		HP:0040282	
MONDO:0008111	HP:0010109		HP:0040283	
MONDO:0008111	HP:0010761		HP:0040281	
MONDO:0008111	HP:0011342		HP:0040282	
MONDO:0008111	HP:0100335		HP:0040283	
MONDO:0008111	HP:0100490		HP:0040282	
MONDO:0009560	HP:0000456		HP:0040283	
MONDO:0009560	HP:0000636		HP:0040281	
MONDO:0009560	HP:0001126		HP:0040283	
MONDO:0009560	HP:0010720		HP:0040281	
MONDO:0009767	HP:0000023		HP:0040283	
MONDO:0009767	HP:0000028		HP:0040282	
MONDO:0009767	HP:0000071		HP:0040283	
MONDO:0009767	HP:0000160		HP:0040282	
MONDO:0009767	HP:0000174		HP:0040281	
MONDO:0009767	HP:0000252		HP:0040283	
MONDO:0009767	HP:0000268		HP:0040282	
MONDO:0009767	HP:0000407		HP:0040283	
MONDO:0009767	HP:0000463		HP:0040282	
MONDO:0009767	HP:0000504		HP:0040282	
MONDO:0009767	HP:0000518		HP:0040282	
MONDO:0009767	HP:0000545		HP:0040283	
MONDO:0009767	HP:0000639		HP:0040282	
MONDO:0009767	HP:0000656		HP:0040282	
MONDO:0009767	HP:0000691		HP:0040282	
MONDO:0009767	HP:0000963		HP:0040281	
MONDO:0009767	HP:0001107		HP:0040282	
MONDO:0009767	HP:0001139		HP:0040283	
MONDO:0009767	HP:0001166		HP:0040282	
MONDO:0009767	HP:0001172		HP:0040283	
MONDO:0009767	HP:0001251		HP:0040282	
MONDO:0009767	HP:0001347		HP:0040282	
MONDO:0009767	HP:0001376		HP:0040282	
MONDO:0009767	HP:0001608		HP:0040283	
MONDO:0009767	HP:0001903		HP:0040282	
MONDO:0009767	HP:0002071		HP:0040282	
MONDO:0009767	HP:0002353		HP:0040282	
MONDO:0009767	HP:0002510		HP:0040282	
MONDO:0009767	HP:0003196		HP:0040282	
MONDO:0009767	HP:0004322		HP:0040281	
MONDO:0009767	HP:0005280		HP:0040282	
MONDO:0009767	HP:0005561		HP:0040283	
MONDO:0009767	HP:0005599		HP:0040283	
MONDO:0009767	HP:0007256		HP:0040282	
MONDO:0009767	HP:0007957		HP:0040282	
MONDO:0009767	HP:0008056		HP:0040282	
MONDO:0009678	HP:0000248		HP:0040282	
MONDO:0009678	HP:0000268		HP:0040283	
MONDO:0009678	HP:0000298		HP:0040281	
MONDO:0009678	HP:0000501		HP:0040283	
MONDO:0009678	HP:0000505		HP:0040283	
MONDO:0009678	HP:0000750		HP:0040281	
MONDO:0009678	HP:0000767		HP:0040282	
MONDO:0009678	HP:0001263		HP:0040281	
MONDO:0009678	HP:0001288		HP:0040281	
MONDO:0009678	HP:0001357		HP:0040281	
MONDO:0009678	HP:0001511		HP:0040283	
MONDO:0009678	HP:0001612		HP:0040282	
MONDO:0009678	HP:0002119		HP:0040282	
MONDO:0009678	HP:0002353		HP:0040282	
MONDO:0009678	HP:0003198		HP:0040281	
MONDO:0009678	HP:0003457		HP:0040281	
MONDO:0009678	HP:0003560		HP:0040281	
MONDO:0009678	HP:0007370		HP:0040283	
MONDO:0009678	HP:0010864		HP:0040281	
MONDO:0009678	HP:0030046		HP:0040281	
MONDO:0009678	HP:0100490		HP:0040282	
MONDO:0008118	HP:0001399		HP:0040281	
MONDO:0008118	HP:0002621		HP:0040281	
MONDO:0008118	HP:0012819		HP:0040283	
MONDO:0009583	HP:0000175		HP:0040282	
MONDO:0009583	HP:0000252		HP:0040281	
MONDO:0009583	HP:0000403		HP:0040281	
MONDO:0009583	HP:0000568		HP:0040281	
MONDO:0009583	HP:0000646		HP:0040281	
MONDO:0009583	HP:0000691		HP:0040281	
MONDO:0009583	HP:0000750		HP:0040281	
MONDO:0009583	HP:0001018		HP:0040281	
MONDO:0009583	HP:0001256		HP:0040281	
MONDO:0009583	HP:0001270		HP:0040281	
MONDO:0009583	HP:0001511		HP:0040281	
MONDO:0009583	HP:0001631		HP:0040282	
MONDO:0009583	HP:0008897		HP:0040281	
MONDO:0009583	HP:0012619		HP:0040282	
MONDO:0009583	HP:0012768		HP:0040282	
MONDO:0009583	HP:0030148		HP:0040281	
MONDO:0008056	HP:0000028		HP:0040283	
MONDO:0008056	HP:0000238		HP:0040283	
MONDO:0008056	HP:0000298		HP:0040281	
MONDO:0008056	HP:0000486		HP:0040283	
MONDO:0008056	HP:0000818		HP:0040282	
MONDO:0008056	HP:0001276		HP:0040281	
MONDO:0008056	HP:0002827		HP:0040283	
MONDO:0008056	HP:0003202		HP:0040281	
MONDO:0008056	HP:0003457		HP:0040281	
MONDO:0008056	HP:0004299		HP:0040283	
MONDO:0008056	HP:0010628		HP:0040282	
MONDO:0008056	HP:0010935		HP:0040283	
MONDO:0008056	HP:0011362		HP:0040282	
MONDO:0008056	HP:0030680		HP:0040282	
MONDO:0008056	HP:0100335		HP:0040283	
MONDO:0008298	HP:0001163		HP:0040281	
MONDO:0008298	HP:0001167		HP:0040281	
MONDO:0008298	HP:0012165		HP:0040281	
MONDO:0008298	HP:0100257		HP:0040281	
MONDO:0008127	HP:0000501		HP:0040283	
MONDO:0008127	HP:0001376		HP:0040281	
MONDO:0008127	HP:0002974		HP:0040281	
MONDO:0008127	HP:0002983		HP:0040281	
MONDO:0008127	HP:0004348		HP:0040281	
MONDO:0008127	HP:0005048		HP:0040281	
MONDO:0008127	HP:0005446		HP:0040281	
MONDO:0008127	HP:0006501		HP:0040281	
MONDO:0008127	HP:0007957		HP:0040281	
MONDO:0008127	HP:0009773		HP:0040281	
MONDO:0008127	HP:0100490		HP:0040281	
MONDO:0008130	HP:0000508		HP:0040281	
MONDO:0008130	HP:0000512		HP:0040283	
MONDO:0008130	HP:0000545		HP:0040282	
MONDO:0008130	HP:0000602		HP:0040281	
MONDO:0008130	HP:0001263		HP:0040281	
MONDO:0008130	HP:0001328		HP:0040281	
MONDO:0008130	HP:0002301		HP:0040283	
MONDO:0008130	HP:0007703		HP:0040281	
MONDO:0008130	HP:0010628		HP:0040282	
MONDO:0008130	HP:0012246		HP:0040281	
MONDO:0011810	HP:0000407		HP:0040283	
MONDO:0011810	HP:0000470		HP:0040282	
MONDO:0011810	HP:0000639		HP:0040282	
MONDO:0011810	HP:0001250		HP:0040283	
MONDO:0011810	HP:0002650		HP:0040281	
MONDO:0011810	HP:0002808		HP:0040281	
MONDO:0011810	HP:0100543		HP:0040282	
MONDO:0009785	HP:0000592		HP:0040283	
MONDO:0009785	HP:0000767		HP:0040283	
MONDO:0009785	HP:0000944		HP:0040281	
MONDO:0009785	HP:0001156		HP:0040281	
MONDO:0009785	HP:0001182		HP:0040281	
MONDO:0009785	HP:0001387		HP:0040283	
MONDO:0009785	HP:0001744		HP:0040283	
MONDO:0009785	HP:0002093		HP:0040281	
MONDO:0009785	HP:0002240		HP:0040283	
MONDO:0009785	HP:0002750		HP:0040281	
MONDO:0009785	HP:0003510		HP:0040281	
MONDO:0009785	HP:0005469		HP:0040282	
MONDO:0009785	HP:0005930		HP:0040281	
MONDO:0009785	HP:0011304		HP:0040283	
MONDO:0009785	HP:0100569		HP:0040281	
MONDO:0010702	HP:0000003		HP:0040283	
MONDO:0010702	HP:0000083		HP:0040283	
MONDO:0010702	HP:0000126		HP:0040283	
MONDO:0010702	HP:0000187		HP:0040281	
MONDO:0010702	HP:0000191		HP:0040281	
MONDO:0010702	HP:0000347		HP:0040283	
MONDO:0010702	HP:0000389		HP:0040283	
MONDO:0010702	HP:0000453		HP:0040283	
MONDO:0010702	HP:0000668		HP:0040282	
MONDO:0010702	HP:0000682		HP:0040283	
MONDO:0010702	HP:0000958		HP:0040283	
MONDO:0010702	HP:0001162		HP:0040283	
MONDO:0010702	HP:0001177		HP:0040283	
MONDO:0010702	HP:0001251		HP:0040282	
MONDO:0010702	HP:0001305		HP:0040283	
MONDO:0010702	HP:0001332		HP:0040283	
MONDO:0010702	HP:0001337		HP:0040283	
MONDO:0010702	HP:0001738		HP:0040283	
MONDO:0010702	HP:0001829		HP:0040282	
MONDO:0010702	HP:0001831		HP:0040282	
MONDO:0010702	HP:0002208		HP:0040283	
MONDO:0010702	HP:0002299		HP:0040283	
MONDO:0010702	HP:0002910		HP:0040283	
MONDO:0010702	HP:0004209		HP:0040282	
MONDO:0010702	HP:0004349		HP:0040282	
MONDO:0010702	HP:0006101		HP:0040282	
MONDO:0010702	HP:0008368		HP:0040283	
MONDO:0010702	HP:0010579		HP:0040282	
MONDO:0010702	HP:0010669		HP:0040283	
MONDO:0010702	HP:0010807		HP:0040283	
MONDO:0010702	HP:0011802		HP:0040282	
MONDO:0010702	HP:0100267		HP:0040283	
MONDO:0010702	HP:0100612		HP:0040283	
MONDO:0009794	HP:0000104		HP:0040283	
MONDO:0009794	HP:0000143		HP:0040283	
MONDO:0009794	HP:0000157		HP:0040281	
MONDO:0009794	HP:0000161		HP:0040281	
MONDO:0009794	HP:0000168		HP:0040281	
MONDO:0009794	HP:0000176		HP:0040282	
MONDO:0009794	HP:0000190		HP:0040281	
MONDO:0009794	HP:0000193		HP:0040282	
MONDO:0009794	HP:0000252		HP:0040281	
MONDO:0009794	HP:0000278		HP:0040281	
MONDO:0009794	HP:0000322		HP:0040283	
MONDO:0009794	HP:0000358		HP:0040281	
MONDO:0009794	HP:0000405		HP:0040281	
MONDO:0009794	HP:0000445		HP:0040281	
MONDO:0009794	HP:0000453		HP:0040281	
MONDO:0009794	HP:0000457		HP:0040281	
MONDO:0009794	HP:0000496		HP:0040281	
MONDO:0009794	HP:0000520		HP:0040282	
MONDO:0009794	HP:0001162		HP:0040281	
MONDO:0009794	HP:0001171		HP:0040282	
MONDO:0009794	HP:0001177		HP:0040281	
MONDO:0009794	HP:0001249		HP:0040281	
MONDO:0009794	HP:0001263		HP:0040281	
MONDO:0009794	HP:0001328		HP:0040281	
MONDO:0009794	HP:0001373		HP:0040281	
MONDO:0009794	HP:0001508		HP:0040282	
MONDO:0009794	HP:0001511		HP:0040281	
MONDO:0009794	HP:0001562		HP:0040281	
MONDO:0009794	HP:0001601		HP:0040281	
MONDO:0009794	HP:0001800		HP:0040283	
MONDO:0009794	HP:0002023		HP:0040283	
MONDO:0009794	HP:0002089		HP:0040283	
MONDO:0009794	HP:0002205		HP:0040281	
MONDO:0009794	HP:0002705		HP:0040282	
MONDO:0009794	HP:0002970		HP:0040281	
MONDO:0009794	HP:0002983		HP:0040281	
MONDO:0009794	HP:0003196		HP:0040281	
MONDO:0009794	HP:0003510		HP:0040281	
MONDO:0009794	HP:0004871		HP:0040283	
MONDO:0009794	HP:0005772		HP:0040281	
MONDO:0009794	HP:0005944		HP:0040283	
MONDO:0009794	HP:0006101		HP:0040281	
MONDO:0009794	HP:0008207		HP:0040283	
MONDO:0009794	HP:0008734		HP:0040281	
MONDO:0009794	HP:0010285		HP:0040281	
MONDO:0009794	HP:0010469		HP:0040281	
MONDO:0009794	HP:0010566		HP:0040281	
MONDO:0009794	HP:0011255		HP:0040283	
MONDO:0009794	HP:0011267		HP:0040281	
MONDO:0009794	HP:0011968		HP:0040282	
MONDO:0009794	HP:0012157		HP:0040282	
MONDO:0009794	HP:0025023		HP:0040283	
MONDO:0009794	HP:0030680		HP:0040283	
MONDO:0009794	HP:0030868		HP:0040281	
MONDO:0009794	HP:0100308		HP:0040282	
MONDO:0009794	HP:0100490		HP:0040282	
MONDO:0010176	HP:0000180		HP:0040282	
MONDO:0010176	HP:0000190		HP:0040282	
MONDO:0010176	HP:0000276		HP:0040282	
MONDO:0010176	HP:0000368		HP:0040282	
MONDO:0010176	HP:0000426		HP:0040283	
MONDO:0010176	HP:0001159		HP:0040282	
MONDO:0010176	HP:0001161		HP:0040283	
MONDO:0010176	HP:0001250		HP:0040283	
MONDO:0010176	HP:0001251		HP:0040282	
MONDO:0010176	HP:0001288		HP:0040282	
MONDO:0010176	HP:0001337		HP:0040283	
MONDO:0010176	HP:0001627		HP:0040283	
MONDO:0010176	HP:0001829		HP:0040283	
MONDO:0010176	HP:0002007		HP:0040282	
MONDO:0010176	HP:0002104		HP:0040283	
MONDO:0010176	HP:0002269		HP:0040283	
MONDO:0010176	HP:0002553		HP:0040283	
MONDO:0010176	HP:0002876		HP:0040283	
MONDO:0010176	HP:0004422		HP:0040282	
MONDO:0010176	HP:0007036		HP:0040282	
MONDO:0010176	HP:0007370		HP:0040283	
MONDO:0010176	HP:0008689		HP:0040282	
MONDO:0010176	HP:0008872		HP:0040282	
MONDO:0010176	HP:0009084		HP:0040283	
MONDO:0010176	HP:0011802		HP:0040282	
MONDO:0010176	HP:0040019		HP:0040282	
MONDO:0010176	HP:0100258		HP:0040282	
MONDO:0010176	HP:0100260		HP:0040283	
MONDO:0010204	HP:0000127		HP:0040283	
MONDO:0010204	HP:0000952		HP:0040281	
MONDO:0010204	HP:0000989		HP:0040283	
MONDO:0010204	HP:0001114		HP:0040282	
MONDO:0010204	HP:0001263		HP:0040283	
MONDO:0010204	HP:0001297		HP:0040282	
MONDO:0010204	HP:0001414		HP:0040281	
MONDO:0010204	HP:0001541		HP:0040283	
MONDO:0010204	HP:0001677		HP:0040282	
MONDO:0010204	HP:0001903		HP:0040283	
MONDO:0010204	HP:0001941		HP:0040283	
MONDO:0010204	HP:0001944		HP:0040283	
MONDO:0010204	HP:0001971		HP:0040283	
MONDO:0010204	HP:0002027		HP:0040281	
MONDO:0010204	HP:0002153		HP:0040283	
MONDO:0010204	HP:0002361		HP:0040283	
MONDO:0010204	HP:0002615		HP:0040283	
MONDO:0010204	HP:0002902		HP:0040283	
MONDO:0010204	HP:0002910		HP:0040281	
MONDO:0010204	HP:0003155		HP:0040281	
MONDO:0010204	HP:0003270		HP:0040281	
MONDO:0010204	HP:0004326		HP:0040283	
MONDO:0010204	HP:0004395		HP:0040283	
MONDO:0010204	HP:0004416		HP:0040282	
MONDO:0010204	HP:0006583		HP:0040281	
MONDO:0010204	HP:0008207		HP:0040283	
MONDO:0010204	HP:0011106		HP:0040283	
MONDO:0010204	HP:0011968		HP:0040283	
MONDO:0010204	HP:0012598		HP:0040283	
MONDO:0010204	HP:0012605		HP:0040283	
MONDO:0008139	HP:0000670		HP:0040281	
MONDO:0008139	HP:0001874		HP:0040281	
MONDO:0008139	HP:0004209		HP:0040283	
MONDO:0008139	HP:0004322		HP:0040282	
MONDO:0008139	HP:0005518		HP:0040281	
MONDO:0012552	HP:0000825		HP:0040282	
MONDO:0012552	HP:0000843		HP:0040281	
MONDO:0012552	HP:0000854		HP:0040282	
MONDO:0012552	HP:0001031		HP:0040282	
MONDO:0012552	HP:0002014		HP:0040282	
MONDO:0012552	HP:0002044		HP:0040282	
MONDO:0012552	HP:0002574		HP:0040282	
MONDO:0012552	HP:0003072		HP:0040281	
MONDO:0012552	HP:0003118		HP:0040283	
MONDO:0012552	HP:0003165		HP:0040281	
MONDO:0012552	HP:0004398		HP:0040282	
MONDO:0012552	HP:0006767		HP:0040282	
MONDO:0012552	HP:0006780		HP:0040283	
MONDO:0012552	HP:0007449		HP:0040283	
MONDO:0012552	HP:0008208		HP:0040281	
MONDO:0012552	HP:0008256		HP:0040282	
MONDO:0012552	HP:0008283		HP:0040282	
MONDO:0012552	HP:0008291		HP:0040283	
MONDO:0012552	HP:0010615		HP:0040282	
MONDO:0012552	HP:0010783		HP:0040283	
MONDO:0012552	HP:0010788		HP:0040283	
MONDO:0012552	HP:0011760		HP:0040282	
MONDO:0012552	HP:0011761		HP:0040282	
MONDO:0012552	HP:0012030		HP:0040283	
MONDO:0012552	HP:0012197		HP:0040282	
MONDO:0012552	HP:0012334		HP:0040283	
MONDO:0012552	HP:0030079		HP:0040283	
MONDO:0012552	HP:0030445		HP:0040282	
MONDO:0012552	HP:0030688		HP:0040283	
MONDO:0012552	HP:0100522		HP:0040284	
MONDO:0012552	HP:0100633		HP:0040282	
MONDO:0013485	HP:0000641		HP:0040283	
MONDO:0013485	HP:0002066		HP:0040282	
MONDO:0013485	HP:0002070		HP:0040282	
MONDO:0013485	HP:0002073		HP:0040281	
MONDO:0013485	HP:0002342		HP:0040283	
MONDO:0013485	HP:0007024		HP:0040283	
MONDO:0013594	HP:0000365		HP:0040281	
MONDO:0013594	HP:0000508		HP:0040283	
MONDO:0013594	HP:0000622		HP:0040282	
MONDO:0013594	HP:0000651		HP:0040284	
MONDO:0013594	HP:0001310		HP:0040282	
MONDO:0013594	HP:0002015		HP:0040284	
MONDO:0013594	HP:0002076		HP:0040284	
MONDO:0013594	HP:0002078		HP:0040281	
MONDO:0013594	HP:0002080		HP:0040284	
MONDO:0013594	HP:0002321		HP:0040284	
MONDO:0013594	HP:0002346		HP:0040284	
MONDO:0013594	HP:0002355		HP:0040282	
MONDO:0013594	HP:0002378		HP:0040284	
MONDO:0013594	HP:0002607		HP:0040284	
MONDO:0013594	HP:0007001		HP:0040282	
MONDO:0013594	HP:0007018		HP:0040284	
MONDO:0013594	HP:0045084		HP:0040284	
MONDO:0008153	HP:0000828		HP:0040283	
MONDO:0008153	HP:0001034		HP:0040283	
MONDO:0008153	HP:0001156		HP:0040283	
MONDO:0008153	HP:0001376		HP:0040281	
MONDO:0008153	HP:0001482		HP:0040281	
MONDO:0008153	HP:0002653		HP:0040281	
MONDO:0008153	HP:0002758		HP:0040283	
MONDO:0008153	HP:0010766		HP:0040281	
MONDO:0008153	HP:0011987		HP:0040282	
MONDO:0008153	HP:0100242		HP:0040283	
MONDO:0008153	HP:0200034		HP:0040283	
MONDO:0007681	HP:0002671		HP:0040282	
MONDO:0007681	HP:0002890		HP:0040284	
MONDO:0007681	HP:0005584		HP:0040282	
MONDO:0007681	HP:0005987		HP:0040280	
MONDO:0007681	HP:0006779		HP:0040284	
MONDO:0007681	HP:0007129		HP:0040284	
MONDO:0007681	HP:0030071		HP:0040284	
MONDO:0007681	HP:0030434		HP:0040284	
MONDO:0007681	HP:0100528		HP:0040282	
MONDO:0007681	HP:0100615		HP:0040282	
MONDO:0007681	HP:0100617		HP:0040282	
MONDO:0007681	HP:0100619		HP:0040282	
MONDO:0007681	HP:0200063		HP:0040282	
MONDO:0017178	HP:0001288		HP:0040283	
MONDO:0017178	HP:0001377		HP:0040282	
MONDO:0017178	HP:0001386		HP:0040281	
MONDO:0017178	HP:0001387		HP:0040281	
MONDO:0017178	HP:0002815		HP:0040281	
MONDO:0017178	HP:0002829		HP:0040281	
MONDO:0017178	HP:0002992		HP:0040283	
MONDO:0017178	HP:0003184		HP:0040282	
MONDO:0017178	HP:0006376		HP:0040282	
MONDO:0017178	HP:0009050		HP:0040283	
MONDO:0017178	HP:0011843		HP:0040282	
MONDO:0012830	HP:0000252		HP:0040283	
MONDO:0012830	HP:0000286		HP:0040283	
MONDO:0012830	HP:0000308		HP:0040283	
MONDO:0012830	HP:0000369		HP:0040282	
MONDO:0012830	HP:0000463		HP:0040283	
MONDO:0012830	HP:0000494		HP:0040283	
MONDO:0012830	HP:0000601		HP:0040283	
MONDO:0012830	HP:0001249		HP:0040281	
MONDO:0012830	HP:0001250		HP:0040283	
MONDO:0012830	HP:0001321		HP:0040283	
MONDO:0012830	HP:0001508		HP:0040283	
MONDO:0012830	HP:0001643		HP:0040283	
MONDO:0012830	HP:0001704		HP:0040283	
MONDO:0012830	HP:0001883		HP:0040283	
MONDO:0012830	HP:0002007		HP:0040283	
